Entity,month_year,total_cases,avg_temp,hemisphere
Iraq,2023-11,12,18.462168,Northern
Ireland,2023-11,116,8.026147,Northern
Israel,2023-11,6,20.3303,Northern
Italy,2023-11,194,10.31575,Northern
Jamaica,2023-11,32,26.789938,Southern
Japan,2023-11,1243,9.880728,Northern
Jordan,2023-11,67,17.99781,Northern
Kazakhstan,2023-11,127,3.539129,Northern
Kenya,2023-11,6,24.344225,Southern
Laos,2023-11,107,22.377733,Southern
Lebanon,2023-11,38,15.39719,Northern
Lithuania,2023-11,24,2.0238757,Northern
Luxembourg,2023-11,8,6.2731566,Northern
Madagascar,2023-11,215,25.097733,Southern
Malaysia,2023-11,415,25.956276,Southern
Mali,2023-11,3,26.817375,Southern
Mauritius,2023-11,23,24.505135,Southern
Moldova,2023-11,1,6.3483763,Northern
Mongolia,2023-11,3,-10.118357,Northern
Montenegro,2023-11,1,6.455832,Northern
Mozambique,2023-11,27,27.155207,Southern
Nepal,2023-11,92,10.422107,Northern
Netherlands,2023-11,101,7.7967534,Northern
New Zealand,2023-11,8,11.912943,Southern
Nicaragua,2023-11,44,25.861403,Southern
Niger,2023-11,3,25.593678,Southern
North Macedonia,2023-11,1,7.519702,Northern
Norway,2023-11,439,-6.260761,Northern
Oman,2023-11,84,26.274023,Southern
Pakistan,2023-11,82,16.13694,Northern
Panama,2023-11,10,25.476616,Southern
Paraguay,2023-11,4,29.068213,Southern
Philippines,2023-11,80,26.515305,Southern
Poland,2023-11,15,4.0424495,Northern
Portugal,2023-11,437,13.522177,Northern
Qatar,2023-11,313,25.848408,Northern
Romania,2023-11,8,6.0398116,Northern
Russia,2023-11,976,-11.703159,Northern
Saudi Arabia,2023-11,503,23.373508,Northern
Senegal,2023-11,14,28.299147,Southern
Serbia,2023-11,3,7.3652263,Northern
Slovakia,2023-11,2,4.082115,Northern
Slovenia,2023-11,32,6.066573,Northern
Somalia,2023-11,5,25.04132,Southern
South Africa,2023-11,17,22.854216,Southern
South Korea,2023-11,525,7.455435,Northern
South Sudan,2023-11,8,28.51466,Southern
Spain,2023-11,368,11.555184,Northern
Sri Lanka,2023-11,20,25.954876,Southern
Sweden,2023-11,240,-4.553163,Northern
Switzerland,2023-11,2,1.2551337,Northern
Syria,2023-11,21,16.587065,Northern
Tanzania,2023-11,43,24.091152,Southern
Thailand,2023-11,250,25.828026,Southern
Togo,2023-11,19,28.248816,Southern
Tunisia,2023-11,2,18.370096,Northern
Turkey,2023-11,5,9.974967,Northern
Uganda,2023-11,26,23.064875,Southern
Ukraine,2023-11,2,4.9371142,Northern
United Arab Emirates,2023-11,1374,26.286188,Northern
United Kingdom,2023-11,700,6.8791957,Northern
United States,2023-11,8845,4.680232,Northern
Uzbekistan,2023-11,51,10.141359,Northern
Vietnam,2023-11,100,23.215286,Southern
Zambia,2023-11,10,25.7058,Southern
Afghanistan,2023-12,64,4.125845,Northern
Albania,2023-12,5,6.8675365,Northern
Algeria,2023-12,221,14.092111,Northern
Argentina,2023-12,14,20.585903,Southern
Armenia,2023-12,1,0.14476697,Northern
Australia,2023-12,128,28.579338,Southern
Austria,2023-12,127,0.20625338,Northern
Bahrain,2023-12,146,21.606842,Southern
Bangladesh,2023-12,2,20.5793,Northern
Belarus,2023-12,1,-0.5861868,Northern
Belgium,2023-12,112,6.3428655,Northern
Bhutan,2023-12,72,3.278173,Northern
Brazil,2023-12,346,26.796598,Southern
Brunei,2023-12,17,27.209055,Southern
Bulgaria,2023-12,32,4.5351267,Northern
Burkina Faso,2023-12,15,26.075077,Southern
Cambodia,2023-12,43,26.835752,Southern
Canada,2023-12,10002,-11.390243,Northern
Chile,2023-12,48,12.831151,Southern
China,2023-12,60917,-5.5308347,Northern
Cote d'Ivoire,2023-12,5,26.28974,Southern
Croatia,2023-12,297,5.9363217,Northern
Czechia,2023-12,59,2.239086,Northern
Democratic Republic of Congo,2023-12,7,24.587519,Southern
Denmark,2023-12,764,3.282499,Northern
Dominican Republic,2023-12,7,23.742445,Southern
East Timor,2023-12,4,26.447803,Southern
Ecuador,2023-12,123,21.967232,Southern
Egypt,2023-12,428,16.698751,Northern
El Salvador,2023-12,4,26.451675,Southern
Estonia,2023-12,124,-2.9286346,Northern
Ethiopia,2023-12,109,23.249878,Southern
Fiji,2023-12,16,26.055218,Southern
France,2023-12,511,9.378618,Northern
Georgia,2023-12,30,2.3477166,Northern
Germany,2023-12,190,4.11245,Northern
Ghana,2023-12,1,27.770988,Southern
Greece,2023-12,58,9.755274,Northern
Guatemala,2023-12,3,21.52236,Southern
Guinea,2023-12,6,25.178118,Southern
Guyana,2023-12,9,26.420666,Southern
Hong Kong,2023-12,1162,18.039627,Southern
Hungary,2023-12,47,2.838952,Northern
Iceland,2023-12,158,-5.3406744,Northern
India,2023-12,139,18.365587,Northern
Indonesia,2023-12,32,26.075294,Southern
Iran,2023-12,1453,10.428363,Northern
Iraq,2023-12,4,13.811349,Northern
Ireland,2023-12,434,7.6877913,Northern
Israel,2023-12,12,16.287851,Northern
Italy,2023-12,2342,7.349581,Northern
Jamaica,2023-12,10,25.693304,Southern
Japan,2023-12,1067,4.0736713,Northern
Jordan,2023-12,286,13.25772,Northern
Kazakhstan,2023-12,375,-6.351386,Northern
Kenya,2023-12,30,25.775959,Southern
Laos,2023-12,55,20.705439,Southern
Latvia,2023-12,15,-1.4664481,Northern
Lebanon,2023-12,180,11.849003,Northern
Libya,2023-12,2,14.311113,Southern
Lithuania,2023-12,75,0.07544802,Northern
Luxembourg,2023-12,50,4.874872,Northern
Madagascar,2023-12,83,25.788706,Southern
Malaysia,2023-12,374,25.970125,Southern
Mali,2023-12,1,22.23383,Southern
Mauritius,2023-12,11,25.784565,Southern
Moldova,2023-12,41,2.4942944,Northern
Mongolia,2023-12,180,-17.979208,Northern
Montenegro,2023-12,11,3.996582,Northern
Morocco,2023-12,2,12.585561,Northern
Mozambique,2023-12,39,27.57329,Southern
Nepal,2023-12,105,6.4279284,Northern
Netherlands,2023-12,441,6.6240497,Northern
New Caledonia,2023-12,1,25.445545,Southern
New Zealand,2023-12,3,14.928952,Southern
Nicaragua,2023-12,12,25.428432,Southern
Niger,2023-12,25,19.905907,Southern
North Macedonia,2023-12,23,3.9054654,Northern
Norway,2023-12,703,-8.069109,Northern
Oman,2023-12,4,22.226532,Southern
Pakistan,2023-12,492,11.426407,Northern
Panama,2023-12,7,25.797297,Southern
Philippines,2023-12,52,26.215376,Southern
Poland,2023-12,49,1.9350497,Northern
Portugal,2023-12,1212,9.562615,Northern
Qatar,2023-12,266,21.36539,Northern
Romania,2023-12,53,2.7167523,Northern
Russia,2023-12,5406,-21.228798,Northern
Saudi Arabia,2023-12,371,18.491982,Northern
Senegal,2023-12,20,26.130653,Southern
Serbia,2023-12,37,4.365279,Northern
Slovakia,2023-12,24,0.7056589,Northern
Slovenia,2023-12,187,3.2481878,Northern
Somalia,2023-12,3,25.801685,Southern
South Africa,2023-12,4,22.609488,Southern
South Korea,2023-12,656,2.108021,Northern
South Sudan,2023-12,3,29.921202,Southern
Spain,2023-12,1739,7.4138865,Northern
Sri Lanka,2023-12,46,25.865005,Southern
Sweden,2023-12,998,-7.302299,Northern
Switzerland,2023-12,95,-0.14372449,Northern
Syria,2023-12,46,11.691993,Northern
Tanzania,2023-12,88,24.004032,Southern
Thailand,2023-12,180,25.030151,Southern
Togo,2023-12,5,27.397133,Southern
Tunisia,2023-12,15,12.941837,Northern
Turkey,2023-12,89,5.700413,Northern
Uganda,2023-12,16,24.060886,Southern
Ukraine,2023-12,33,1.4511416,Northern
United Arab Emirates,2023-12,771,21.666208,Northern
United Kingdom,2023-12,3174,6.5014896,Northern
United States,2023-12,21981,1.1658766,Northern
Uzbekistan,2023-12,5,1.4647908,Northern
Vietnam,2023-12,134,21.187614,Southern
Zambia,2023-12,2,24.375084,Southern
Afghanistan,2024-01,5,3.3000636,Northern
Albania,2024-01,21,4.993411,Northern
Algeria,2024-01,313,14.559108,Northern
Argentina,2024-01,46,22.75778,Southern
Armenia,2024-01,168,-2.63862,Northern
Australia,2024-01,175,29.092043,Southern
Austria,2024-01,403,-1.6856745,Northern
Bahrain,2024-01,58,19.866425,Southern
Bangladesh,2024-01,10,16.99154,Northern
Belarus,2024-01,856,-5.1583486,Northern
Belgium,2024-01,102,2.9873695,Northern
Bhutan,2024-01,25,-0.09235745,Northern
Bolivia,2024-01,1,23.684843,Southern
Brazil,2024-01,751,26.127356,Southern
Brunei,2024-01,10,27.167627,Southern
Bulgaria,2024-01,541,1.7989875,Northern
Burkina Faso,2024-01,20,26.73383,Southern
Cambodia,2024-01,59,26.725933,Southern
Cameroon,2024-01,47,24.946562,Southern
Canada,2024-01,6323,-19.196556,Northern
Chile,2024-01,39,14.701271,Southern
China,2024-01,51776,-6.3306623,Northern
Colombia,2024-01,36,25.879896,Southern
Costa Rica,2024-01,103,23.510368,Southern
Cote d'Ivoire,2024-01,2,27.247503,Southern
Croatia,2024-01,409,3.5226943,Northern
Cuba,2024-01,3,24.053844,Southern
Czechia,2024-01,330,-0.254366,Northern
Democratic Republic of Congo,2024-01,3,25.321077,Southern
Denmark,2024-01,1142,1.278225,Northern
East Timor,2024-01,173,26.356134,Southern
Ecuador,2024-01,50,22.433525,Southern
Egypt,2024-01,323,14.330447,Northern
Estonia,2024-01,257,-6.8556023,Northern
Ethiopia,2024-01,30,23.82733,Southern
Fiji,2024-01,5,26.466772,Southern
France,2024-01,2550,7.6805277,Northern
Georgia,2024-01,107,-1.3454458,Northern
Germany,2024-01,736,1.539955,Northern
Ghana,2024-01,1,28.66266,Southern
Greece,2024-01,136,7.6042023,Northern
Guatemala,2024-01,9,22.411528,Southern
Guyana,2024-01,12,25.75126,Southern
Haiti,2024-01,18,24.47113,Southern
Hong Kong,2024-01,2150,16.91634,Southern
Hungary,2024-01,320,1.4500087,Northern
Iceland,2024-01,163,-3.5402563,Northern
India,2024-01,150,16.979853,Northern
Indonesia,2024-01,70,25.94353,Southern
Iran,2024-01,2222,9.465016,Northern
Iraq,2024-01,2,12.792713,Northern
Ireland,2024-01,953,5.0232058,Northern
Israel,2024-01,181,13.687662,Northern
Italy,2024-01,3104,6.1182337,Northern
Jamaica,2024-01,28,25.523024,Southern
Japan,2024-01,1151,2.298908,Northern
Jordan,2024-01,3,11.0657425,Northern
Kazakhstan,2024-01,131,-9.164996,Northern
Kenya,2024-01,7,26.603018,Southern
Kosovo,2024-01,1,1.4193249,Southern
Laos,2024-01,65,20.353256,Southern
Latvia,2024-01,71,-5.6515737,Northern
Lebanon,2024-01,165,9.020683,Northern
Libya,2024-01,4,13.510715,Southern
Lithuania,2024-01,311,-4.2955937,Northern
Luxembourg,2024-01,154,1.5896153,Northern
Madagascar,2024-01,21,24.953327,Southern
Malaysia,2024-01,475,25.89396,Southern
Mali,2024-01,5,23.133558,Southern
Mauritius,2024-01,11,26.709538,Southern
Moldova,2024-01,276,-0.58977896,Northern
Mongolia,2024-01,304,-18.015043,Northern
Montenegro,2024-01,333,1.7943455,Northern
Morocco,2024-01,198,13.544462,Northern
Mozambique,2024-01,55,26.116705,Southern
Nepal,2024-01,287,3.4482849,Northern
Netherlands,2024-01,711,3.8456993,Northern
New Caledonia,2024-01,3,26.209354,Southern
New Zealand,2024-01,8,16.2116,Southern
Nicaragua,2024-01,14,25.584845,Southern
Niger,2024-01,77,19.539503,Southern
Norway,2024-01,995,-8.88361,Northern
Oman,2024-01,61,22.258434,Southern
Pakistan,2024-01,258,9.4178095,Northern
Palestine,2024-01,56,13.515371,Northern
Panama,2024-01,20,25.922495,Southern
Papua New Guinea,2024-01,6,24.932951,Southern
Paraguay,2024-01,26,29.723492,Southern
Peru,2024-01,27,20.772074,Southern
Philippines,2024-01,41,25.283766,Southern
Poland,2024-01,235,-0.49168286,Northern
Portugal,2024-01,834,10.976666,Northern
Qatar,2024-01,191,20.144352,Northern
Romania,2024-01,312,-0.022084355,Northern
Russia,2024-01,5417,-22.901932,Northern
Rwanda,2024-01,63,19.979807,Southern
Saint Vincent and the Grenadines,2024-01,29,26.301971,Southern
Saudi Arabia,2024-01,307,17.893715,Northern
Senegal,2024-01,74,26.647112,Southern
Serbia,2024-01,299,1.7233353,Northern
Slovakia,2024-01,140,-0.32777002,Northern
Slovenia,2024-01,908,0.9988481,Northern
Somalia,2024-01,1,26.0522,Southern
South Africa,2024-01,19,23.753565,Southern
South Korea,2024-01,551,0.54568756,Northern
South Sudan,2024-01,1,29.469887,Southern
Spain,2024-01,2606,8.429356,Northern
Sri Lanka,2024-01,103,25.60819,Southern
Sweden,2024-01,946,-8.132298,Northern
Switzerland,2024-01,522,-1.4338865,Northern
Syria,2024-01,10,10.079312,Northern
Tanzania,2024-01,107,22.93629,Southern
Thailand,2024-01,220,24.891027,Southern
Togo,2024-01,7,28.22776,Southern
Trinidad and Tobago,2024-01,7,26.330107,Southern
Tunisia,2024-01,208,12.730293,Northern
Turkey,2024-01,211,3.0063581,Northern
Uganda,2024-01,4,24.655352,Southern
Ukraine,2024-01,424,-1.7763926,Northern
United Arab Emirates,2024-01,742,20.625269,Northern
United Kingdom,2024-01,5222,4.4938073,Northern
United States,2024-01,31229,-2.7272227,Northern
Venezuela,2024-01,3,27.094582,Southern
Vietnam,2024-01,132,20.465149,Southern
Zambia,2024-01,8,23.009497,Southern
Afghanistan,2024-02,12,1.0245497,Northern
Albania,2024-02,76,8.11429,Northern
Algeria,2024-02,75,16.36795,Northern
Argentina,2024-02,42,22.451773,Southern
Armenia,2024-02,107,-0.99206597,Northern
Australia,2024-02,125,28.848845,Southern
Austria,2024-02,312,4.1845484,Northern
Bahrain,2024-02,34,19.193878,Southern
Bangladesh,2024-02,20,21.116785,Northern
Belarus,2024-02,284,1.8023353,Northern
Belgium,2024-02,63,7.805633,Northern
Belize,2024-02,1,24.002441,Southern
Bhutan,2024-02,9,1.7764357,Northern
Bolivia,2024-02,23,22.687525,Southern
Brazil,2024-02,1747,26.14092,Southern
Brunei,2024-02,13,27.261204,Southern
Bulgaria,2024-02,134,7.529025,Northern
Burkina Faso,2024-02,9,28.93926,Southern
Cambodia,2024-02,65,28.493902,Southern
Cameroon,2024-02,34,27.006102,Southern
Canada,2024-02,5119,-16.57263,Northern
Chile,2024-02,38,14.688891,Southern
China,2024-02,24385,-4.56044,Northern
Colombia,2024-02,32,25.675678,Southern
Costa Rica,2024-02,106,23.323814,Southern
Croatia,2024-02,207,9.183656,Northern
Cuba,2024-02,5,22.477299,Southern
Czechia,2024-02,337,5.980411,Northern
Denmark,2024-02,637,4.5409284,Northern
East Timor,2024-02,55,25.898924,Southern
Ecuador,2024-02,16,22.454924,Southern
Egypt,2024-02,245,15.290195,Northern
Estonia,2024-02,147,-1.2692529,Northern
Ethiopia,2024-02,9,25.27897,Southern
France,2024-02,1649,10.554125,Northern
Georgia,2024-02,69,1.1114079,Northern
Germany,2024-02,492,6.646778,Northern
Ghana,2024-02,10,30.45731,Southern
Greece,2024-02,153,10.112593,Northern
Guatemala,2024-02,29,21.92873,Southern
Guyana,2024-02,8,26.712605,Southern
Haiti,2024-02,33,23.44826,Southern
Honduras,2024-02,7,22.800146,Southern
Hong Kong,2024-02,1603,18.422754,Southern
Hungary,2024-02,527,8.393536,Northern
Iceland,2024-02,168,-4.476748,Northern
India,2024-02,163,20.171194,Northern
Indonesia,2024-02,65,26.171362,Southern
Iran,2024-02,1238,8.547209,Northern
Ireland,2024-02,478,7.6429596,Northern
Israel,2024-02,358,13.691661,Northern
Italy,2024-02,762,8.5671,Northern
Jamaica,2024-02,12,24.587713,Southern
Japan,2024-02,812,3.2356718,Northern
Jordan,2024-02,4,10.890413,Northern
Kazakhstan,2024-02,15,-9.697259,Northern
Kenya,2024-02,54,27.604992,Southern
Kosovo,2024-02,1,6.4304996,Southern
Laos,2024-02,39,22.640566,Southern
Latvia,2024-02,62,0.4083548,Northern
Lebanon,2024-02,74,8.721044,Northern
Libya,2024-02,4,15.027655,Southern
Lithuania,2024-02,421,2.1735392,Northern
Luxembourg,2024-02,102,6.8737445,Northern
Madagascar,2024-02,1,24.890213,Southern
Malaysia,2024-02,430,26.44315,Southern
Mali,2024-02,12,24.8692,Southern
Mauritius,2024-02,8,26.045439,Southern
Moldova,2024-02,165,6.2060347,Northern
Mongolia,2024-02,30,-17.281094,Northern
Montenegro,2024-02,66,5.7613463,Northern
Morocco,2024-02,57,14.466987,Northern
Mozambique,2024-02,46,26.856823,Southern
Nepal,2024-02,384,5.7228093,Northern
Netherlands,2024-02,427,7.8575115,Northern
New Caledonia,2024-02,10,26.041119,Southern
New Zealand,2024-02,3,15.05692,Southern
Nicaragua,2024-02,4,25.392515,Southern
Niger,2024-02,17,21.420761,Southern
Norway,2024-02,914,-5.9119234,Northern
Oman,2024-02,49,23.27776,Southern
Pakistan,2024-02,74,11.948232,Northern
Palestine,2024-02,13,13.300453,Northern
Panama,2024-02,14,25.807571,Southern
Paraguay,2024-02,18,29.393105,Southern
Peru,2024-02,156,20.740486,Southern
Philippines,2024-02,9,25.617273,Southern
Poland,2024-02,545,5.7086296,Northern
Portugal,2024-02,173,12.127609,Northern
Qatar,2024-02,85,19.769848,Northern
Romania,2024-02,144,6.493564,Northern
Russia,2024-02,1831,-19.974478,Northern
Rwanda,2024-02,10,20.701761,Southern
Saudi Arabia,2024-02,200,18.36678,Northern
Senegal,2024-02,88,28.836052,Southern
Serbia,2024-02,276,8.047798,Northern
Slovakia,2024-02,131,6.1107244,Northern
Slovenia,2024-02,702,6.470258,Northern
South Africa,2024-02,34,23.967714,Southern
South Korea,2024-02,167,3.7475872,Northern
Spain,2024-02,325,9.603802,Northern
Sri Lanka,2024-02,31,26.740467,Southern
Sweden,2024-02,795,-4.716356,Northern
Switzerland,2024-02,433,2.8368766,Northern
Syria,2024-02,21,10.55974,Northern
Tanzania,2024-02,141,24.13067,Southern
Thailand,2024-02,155,26.893929,Southern
Togo,2024-02,2,30.108973,Southern
Trinidad and Tobago,2024-02,6,26.645931,Southern
Tunisia,2024-02,150,13.906504,Northern
Turkey,2024-02,123,5.01795,Northern
Uganda,2024-02,4,25.52055,Southern
Ukraine,2024-02,334,3.5199692,Northern
United Arab Emirates,2024-02,574,20.655907,Northern
United Kingdom,2024-02,3525,6.8241296,Northern
United States,2024-02,36568,1.9572763,Northern
Uruguay,2024-02,1,24.793335,Southern
Venezuela,2024-02,15,27.533451,Southern
Vietnam,2024-02,35,22.156519,Southern
Zambia,2024-02,17,24.553755,Southern
Afghanistan,2024-03,30,5.843506,Northern
Albania,2024-03,65,9.757257,Northern
Algeria,2024-03,13,21.021423,Northern
Argentina,2024-03,32,19.992676,Southern
Armenia,2024-03,36,1.685541,Northern
Australia,2024-03,197,25.842312,Southern
Austria,2024-03,108,5.519712,Northern
Bahrain,2024-03,18,20.84848,Southern
Bangladesh,2024-03,68,24.911253,Northern
Belarus,2024-03,15,4.230852,Northern
Belgium,2024-03,31,8.6272745,Northern
Belize,2024-03,1,27.396917,Southern
Bhutan,2024-03,40,5.500524,Northern
Bolivia,2024-03,154,23.092915,Southern
Brazil,2024-03,3103,26.306463,Southern
Brunei,2024-03,11,27.558554,Southern
Bulgaria,2024-03,16,8.524271,Northern
Burkina Faso,2024-03,23,33.665203,Southern
Cambodia,2024-03,41,29.96222,Southern
Cameroon,2024-03,22,28.330826,Southern
Canada,2024-03,7888,-13.057723,Northern
Cayman Islands,2024-03,4,26.690277,Southern
Chile,2024-03,99,12.483899,Southern
China,2024-03,18347,3.1802516,Northern
Colombia,2024-03,45,25.966835,Southern
Costa Rica,2024-03,101,24.655437,Southern
Cote d'Ivoire,2024-03,22,29.435339,Southern
Croatia,2024-03,42,10.741038,Northern
Czechia,2024-03,109,7.343106,Northern
Democratic Republic of Congo,2024-03,1,26.844637,Southern
Denmark,2024-03,358,5.249753,Northern
East Timor,2024-03,30,25.629765,Southern
Ecuador,2024-03,13,22.624075,Southern
Egypt,2024-03,236,19.896164,Northern
El Salvador,2024-03,4,28.421562,Southern
Estonia,2024-03,64,2.2841256,Northern
Ethiopia,2024-03,5,26.320833,Southern
France,2024-03,404,11.434395,Northern
Georgia,2024-03,24,3.1898232,Northern
Germany,2024-03,136,7.5524287,Northern
Ghana,2024-03,12,31.144527,Southern
Greece,2024-03,134,11.499054,Northern
Guatemala,2024-03,17,25.599436,Southern
Guyana,2024-03,11,27.481493,Southern
Haiti,2024-03,7,25.233587,Southern
Honduras,2024-03,62,26.051254,Southern
Hong Kong,2024-03,1682,20.553776,Southern
Hungary,2024-03,96,9.698746,Northern
Iceland,2024-03,116,-2.3649151,Northern
India,2024-03,196,24.260939,Northern
Indonesia,2024-03,131,26.284086,Southern
Iran,2024-03,763,13.053601,Northern
Iraq,2024-03,1,16.793644,Northern
Ireland,2024-03,163,7.457047,Northern
Israel,2024-03,167,16.856184,Northern
Italy,2024-03,340,9.993834,Northern
Jamaica,2024-03,5,26.155668,Southern
Japan,2024-03,715,4.8239393,Northern
Jordan,2024-03,9,15.044452,Northern
Kazakhstan,2024-03,2,-0.86796385,Northern
Kenya,2024-03,41,28.108335,Southern
Kosovo,2024-03,6,8.411032,Southern
Laos,2024-03,44,24.65753,Southern
Latvia,2024-03,22,3.4367614,Northern
Lebanon,2024-03,91,11.610617,Northern
Libya,2024-03,2,19.859438,Southern
Lithuania,2024-03,60,4.320479,Northern
Luxembourg,2024-03,27,7.8842816,Northern
Madagascar,2024-03,4,24.875017,Southern
Malaysia,2024-03,445,26.8894,Southern
Mali,2024-03,10,29.44144,Southern
Mauritius,2024-03,7,25.683083,Southern
Moldova,2024-03,20,6.447072,Northern
Mongolia,2024-03,40,-4.6199384,Northern
Montenegro,2024-03,14,7.347125,Northern
Morocco,2024-03,3,15.73124,Northern
Mozambique,2024-03,11,26.315006,Southern
Nepal,2024-03,185,10.359801,Northern
Netherlands,2024-03,221,8.650031,Northern
New Caledonia,2024-03,2,25.169699,Southern
New Zealand,2024-03,5,12.387559,Southern
Nicaragua,2024-03,3,27.456364,Southern
Niger,2024-03,23,28.314857,Southern
Norway,2024-03,759,-4.21446,Northern
Oman,2024-03,20,25.87581,Southern
